ID,Year_Birth,Education,Marital_Status,Income,Kidhome,Teenhome,Dt_Customer,Recency,Complain,Z_CostContact,Z_Revenue
146,1960,PhD,Single,76045.0,0,0,15-11-2013,78,0,3,11
6271,1952,PhD,Married,50870.0,0,1,19-06-2014,13,0,3,11
10065,1970,2n Cycle,Married,15315.0,0,0,03-08-2013,27,0,3,11
4741,1974,2n Cycle,Married,65463.0,1,0,30-01-2014,17,0,3,11
246,1965,Graduation,Married,66480.0,1,1,31-05-2014,71,0,3,11
375,1954,Graduation,Divorced,76773.0,0,0,25-02-2013,79,0,3,11
1524,1983,2n Cycle,Single,81698.0,0,0,01-03-2013,1,0,3,11
10022,1973,PhD,Single,54466.0,1,1,09-02-2014,78,0,3,11
7451,1960,Master,Single,98777.0,0,0,17-02-2014,23,0,3,11
11010,1984,PhD,Single,16269.0,1,0,30-08-2013,75,0,3,11
4356,1971,Graduation,Together,71819.0,0,1,28-08-2013,70,0,3,11
3885,1983,PhD,Married,33569.0,1,0,16-10-2013,10,0,3,11
1175,1983,Master,Married,36262.0,0,0,20-09-2013,24,0,3,11
880,1966,Basic,Together,22634.0,0,0,16-01-2013,47,0,3,11
2320,1978,2n Cycle,Married,47025.0,0,1,12-09-2013,98,0,3,11
850,1968,Graduation,Single,70566.0,0,1,06-10-2013,4,0,3,11
4713,1979,PhD,Married,31605.0,1,0,22-11-2012,15,0,3,11
675,1973,Master,Divorced,52034.0,1,1,17-05-2013,67,0,3,11
5025,1979,Graduation,Single,48526.0,1,0,24-12-2013,32,0,3,11
2308,1954,Graduation,Married,46734.0,0,1,18-11-2012,40,0,3,11
5995,1962,Graduation,Divorced,39552.0,1,1,18-12-2012,54,0,3,11
6749,1966,Graduation,Single,86358.0,1,1,08-08-2012,78,0,3,11
1010,1977,Graduation,Together,46931.0,2,1,24-04-2014,94,0,3,11
8977,1985,Basic,Single,16581.0,0,0,12-01-2013,51,0,3,11
4756,1952,2n Cycle,Divorced,63998.0,0,0,20-12-2013,42,0,3,11
3412,1951,Master,Married,67381.0,0,1,15-01-2013,67,0,3,11
606,1967,Graduation,Single,25930.0,1,1,10-10-2013,87,0,3,11
5961,1978,Graduation,Married,42693.0,1,0,07-06-2014,29,0,3,11
2975,1976,Graduation,Together,85606.0,0,1,12-11-2012,89,0,3,11
2894,1985,Graduation,Single,72903.0,0,0,29-10-2013,74,0,3,11
7613,1974,2n Cycle,Together,49669.0,1,0,24-05-2014,97,0,3,11
10542,1968,PhD,Married,36778.0,1,1,05-08-2012,63,0,3,11
8015,1962,PhD,Divorced,85696.0,0,0,03-05-2013,88,0,3,11
10617,1989,Master,Divorced,10979.0,0,0,22-05-2014,34,0,3,11
11166,1961,Graduation,Married,49678.0,0,1,02-02-2013,81,0,3,11
849,1953,Master,Together,56129.0,0,1,20-06-2013,65,0,3,11
523,1989,Graduation,Married,37155.0,1,0,31-01-2013,51,0,3,11
4066,1978,2n Cycle,Divorced,21282.0,1,0,11-05-2014,76,0,3,11
8414,1962,PhD,Single,33419.0,0,1,17-08-2013,76,0,3,11
819,1945,Graduation,Widow,63285.0,0,0,05-11-2013,84,0,3,11
4961,1974,Master,Together,21255.0,1,0,21-01-2014,56,0,3,11
749,1981,Graduation,Together,42162.0,1,0,19-11-2013,31,0,3,11
5430,1956,Graduation,Together,54450.0,1,1,14-09-2012,0,0,3,11
7755,1954,PhD,Married,57744.0,0,1,12-11-2013,91,0,3,11
10525,1986,Graduation,Single,26576.0,1,0,13-10-2012,40,0,3,11
1453,1943,PhD,Widow,57513.0,0,0,06-07-2013,59,0,3,11
8310,1964,Graduation,Together,68142.0,0,1,29-08-2012,96,0,3,11
10710,1979,Graduation,Married,7500.0,0,1,29-08-2012,61,0,3,11
5031,1974,Graduation,Together,83145.0,0,0,22-09-2012,14,0,3,11
2613,1960,Master,Married,54197.0,0,1,03-04-2014,16,0,3,11
213,1963,PhD,Single,23091.0,1,1,28-05-2014,98,0,3,11
967,1976,Graduation,Married,46049.0,1,1,21-07-2013,11,0,3,11
1077,1974,Graduation,Together,56715.0,0,0,05-12-2012,52,0,3,11
7959,1961,Graduation,Married,79410.0,0,0,29-05-2014,19,0,3,11
640,1951,Graduation,Married,57304.0,0,1,11-03-2013,61,0,3,11
4252,1965,Graduation,Married,44375.0,0,1,23-03-2014,73,0,3,11
8432,1956,Graduation,Together,54450.0,1,1,14-09-2012,0,0,3,11
6218,1965,Graduation,Married,59594.0,0,1,20-10-2012,74,0,3,11
6905,1994,Graduation,Together,80685.0,0,0,22-08-2012,55,0,3,11
5922,1974,PhD,Married,40344.0,0,1,13-10-2013,48,0,3,11
3598,1972,Graduation,Married,62710.0,0,1,23-05-2013,53,0,3,11
6116,1968,2n Cycle,Married,48985.0,0,1,05-07-2013,13,0,3,11
6263,1968,Graduation,Together,35322.0,1,2,22-08-2012,34,0,3,11
10486,1948,Graduation,Married,77142.0,0,0,29-05-2013,54,0,3,11
2410,1969,Graduation,Single,81657.0,0,0,22-01-2014,69,0,3,11
193,1996,Basic,Married,14421.0,0,0,17-02-2014,81,0,3,11
3363,1974,2n Cycle,Married,20130.0,0,0,17-03-2014,99,0,3,11
8278,1990,PhD,Married,74214.0,0,0,26-08-2012,3,0,3,11
10660,1957,Master,Married,66726.0,1,1,12-01-2014,61,0,3,11
8686,1979,Basic,Together,23724.0,1,0,08-01-2013,65,0,3,11
1604,1960,Master,Married,47353.0,0,1,13-11-2013,93,0,3,11
5907,1952,Master,Married,33444.0,1,1,03-11-2012,24,0,3,11
10669,1981,Graduation,Married,54386.0,0,1,17-05-2013,8,0,3,11
2918,1981,Graduation,Divorced,28510.0,1,1,13-04-2013,72,0,3,11
5735,1991,Master,Single,90638.0,0,0,13-02-2014,29,0,3,11
359,1950,Graduation,Together,48070.0,0,1,13-01-2013,33,1,3,11
8387,1957,Graduation,Married,43140.0,0,1,05-01-2013,68,0,3,11
1829,1961,PhD,Divorced,54959.0,0,1,19-01-2013,55,0,3,11
3839,1958,Basic,Single,15056.0,1,1,03-05-2013,76,0,3,11
9392,1971,Graduation,Single,26954.0,1,0,08-05-2014,17,0,3,11
2292,1985,Graduation,Single,22327.0,1,0,02-08-2013,94,0,3,11
10466,1965,Graduation,Married,44393.0,1,1,22-08-2013,86,0,3,11
9855,1952,PhD,Single,62000.0,0,1,25-08-2013,25,0,3,11
4088,1962,PhD,Together,31497.0,0,1,06-12-2012,22,0,3,11
5231,1974,2n Cycle,Married,45894.0,0,2,27-02-2014,15,0,3,11
590,1970,Master,Divorced,78579.0,0,0,22-12-2012,35,0,3,11
8732,1969,Master,Widow,67369.0,0,1,17-11-2012,81,0,3,11
2315,1960,Graduation,Divorced,58401.0,0,1,20-04-2014,55,0,3,11
3515,1952,Graduation,Single,62307.0,0,1,17-02-2014,94,0,3,11
2245,1969,Master,Married,43641.0,1,1,22-04-2013,50,0,3,11
6283,1968,Master,Divorced,63841.0,0,1,21-04-2013,64,0,3,11
2246,1965,2n Cycle,Married,46891.0,0,1,01-09-2013,91,0,3,11
6606,1969,Master,Married,70091.0,1,0,31-03-2013,11,0,3,11
5545,1972,PhD,Married,78075.0,0,0,05-04-2014,72,0,3,11
7342,1961,2n Cycle,Widow,59184.0,0,1,09-09-2012,6,0,3,11
837,1977,Graduation,Married,54809.0,1,1,11-09-2013,0,0,3,11
9500,1959,Graduation,Married,58113.0,0,1,25-01-2013,66,1,3,11
3602,1958,Master,Married,51412.0,0,1,31-12-2013,42,0,3,11
234,1979,Graduation,Divorced,15287.0,1,0,10-10-2012,60,0,3,11
2995,1957,Master,Together,66636.0,0,0,17-08-2013,64,0,3,11
1118,1956,Master,Married,50965.0,0,1,20-02-2013,87,0,3,11
7789,1965,PhD,Married,84618.0,0,0,22-11-2013,96,0,3,11
3068,1990,Graduation,Married,18351.0,0,0,29-10-2013,1,0,3,11
8955,1957,PhD,Together,40451.0,0,2,16-02-2014,54,0,3,11
945,1965,Graduation,Together,36317.0,0,1,22-05-2013,53,0,3,11
5644,1957,Graduation,Together,42213.0,0,1,12-10-2013,96,0,3,11
7192,1955,Graduation,Together,65748.0,0,1,15-04-2013,58,1,3,11
2324,1972,Graduation,Together,77044.0,0,1,27-10-2013,12,0,3,11
697,1969,Graduation,Together,74918.0,0,0,12-03-2013,78,0,3,11
3439,1972,Graduation,Married,56721.0,1,1,31-10-2012,64,0,3,11
1506,1975,Graduation,Single,42160.0,1,1,28-06-2013,26,0,3,11
232,1965,Graduation,Single,61559.0,0,1,17-07-2013,8,0,3,11
8876,1963,PhD,Together,33629.0,1,1,08-08-2012,49,0,3,11
4500,1991,PhD,Together,68682.0,0,0,06-10-2013,56,0,3,11
9739,1963,Graduation,Single,34377.0,0,1,19-01-2013,55,0,3,11
10395,1986,Basic,Single,8940.0,1,0,22-08-2012,25,0,3,11
1176,1973,Graduation,Married,26228.0,1,0,22-09-2013,50,0,3,11
1627,1957,2n Cycle,Divorced,77297.0,0,0,26-01-2013,84,0,3,11
938,1981,Graduation,Married,40211.0,1,1,30-07-2013,30,0,3,11
2740,1958,PhD,Widow,33438.0,1,1,22-09-2013,81,0,3,11
257,1959,PhD,Married,75032.0,0,1,28-04-2013,74,0,3,11
4058,1955,PhD,Single,61284.0,0,0,12-10-2013,76,0,3,11
7736,1986,Graduation,Married,22518.0,1,0,22-10-2012,36,0,3,11
8210,1975,Master,Married,54730.0,0,1,15-08-2013,64,0,3,11
833,1955,Master,Married,38452.0,1,1,30-03-2014,62,0,3,11
6230,1971,Graduation,Divorced,44421.0,1,1,15-02-2013,53,0,3,11
7325,1986,PhD,Together,38197.0,1,0,29-06-2013,86,0,3,11
1307,1978,Graduation,Divorced,41986.0,0,1,09-02-2014,15,0,3,11
1502,1983,Graduation,Together,28427.0,1,0,21-03-2013,67,0,3,11
6211,1976,PhD,Together,37395.0,1,0,02-05-2014,47,0,3,11
843,1971,Graduation,Married,64722.0,1,0,26-05-2014,47,0,3,11
4174,1956,Master,Together,55249.0,0,1,17-04-2014,81,0,3,11
9757,1972,Graduation,Together,84906.0,0,0,04-10-2013,98,0,3,11
6918,1989,Graduation,Married,28691.0,1,0,04-07-2013,56,0,3,11
286,1952,Graduation,Single,44213.0,1,1,29-11-2013,48,0,3,11
11086,1984,Basic,Single,25707.0,1,0,18-01-2014,18,0,3,11
1921,1967,PhD,Married,59062.0,2,1,03-10-2013,74,0,3,11
4138,1962,Graduation,Single,76624.0,0,1,24-05-2014,68,0,3,11
7718,1947,Master,Together,66000.0,0,0,20-04-2014,36,0,3,11
1291,1978,PhD,Together,27683.0,1,0,04-08-2012,90,0,3,11
6862,1971,Graduation,Divorced,1730.0,0,0,18-05-2014,65,0,3,11
4136,1992,Basic,Single,7500.0,1,0,03-12-2012,63,0,3,11
803,1968,Graduation,Together,40521.0,1,1,05-04-2013,82,0,3,11
4298,1973,PhD,Together,20427.0,1,0,24-03-2014,63,0,3,11
10833,1975,Graduation,Married,65106.0,0,1,24-05-2014,55,0,3,11
9606,1965,PhD,Married,69969.0,0,0,27-08-2013,64,0,3,11
8534,1952,Graduation,Married,67433.0,0,2,16-07-2013,51,0,3,11
5153,1967,PhD,Married,77766.0,0,1,22-02-2013,97,0,3,11
961,1972,Graduation,Married,74716.0,0,1,12-09-2013,92,0,3,11
5011,1963,Graduation,Divorced,68118.0,0,1,18-10-2013,51,0,3,11
6653,1970,PhD,Married,55158.0,1,1,30-07-2012,72,0,3,11
9094,1955,2n Cycle,Married,62972.0,0,1,03-08-2012,39,0,3,11
810,1975,Graduation,Married,74190.0,0,1,12-05-2014,49,0,3,11
5493,1976,Graduation,Married,39356.0,1,1,19-03-2014,21,0,3,11
2147,1969,Graduation,Together,76653.0,0,0,16-08-2013,91,0,3,11
5107,1973,PhD,Divorced,35860.0,1,1,19-05-2014,37,0,3,11
3979,1983,PhD,Divorced,90687.0,0,0,22-05-2013,98,0,3,11
6049,1982,Master,Together,73450.0,0,0,05-12-2013,85,0,3,11
8147,1960,Graduation,Married,31454.0,1,1,06-07-2013,40,0,3,11
1857,1952,Graduation,Single,47139.0,1,1,06-03-2014,2,0,3,11
3910,1975,Graduation,Divorced,83829.0,0,0,08-10-2013,78,0,3,11
5207,1963,PhD,Married,53378.0,1,1,24-09-2012,41,0,3,11
11114,1970,Graduation,Together,19656.0,1,0,08-02-2013,94,0,3,11
5429,1948,PhD,Married,45579.0,0,1,20-08-2013,10,0,3,11
9400,1958,2n Cycle,Single,85485.0,0,0,21-06-2014,73,0,3,11
1740,1944,Graduation,Married,55956.0,0,0,07-04-2014,22,0,3,11
7488,1963,Master,Single,64191.0,0,1,22-01-2013,30,0,3,11
195,1972,Graduation,Single,38808.0,1,0,26-08-2012,21,0,3,11
635,1966,Master,Married,57183.0,1,1,19-03-2013,51,0,3,11
7527,1968,Master,Divorced,23748.0,1,0,21-11-2012,97,0,3,11
10319,1971,Graduation,Married,66303.0,0,1,26-02-2013,56,0,3,11
2296,1975,Master,Married,37368.0,1,0,16-12-2013,4,0,3,11
10637,1964,Graduation,Married,40800.0,1,2,01-01-2013,77,1,3,11
2931,1978,Graduation,Divorced,71847.0,0,0,21-09-2012,95,0,3,11
907,1975,Graduation,Married,46149.0,0,1,29-11-2013,36,0,3,11
3698,1983,Graduation,Together,78687.0,0,0,09-08-2012,13,0,3,11
9516,1971,2n Cycle,Divorced,49118.0,0,0,18-08-2012,90,0,3,11
679,1957,PhD,Married,37633.0,1,1,20-09-2012,49,0,3,11
7384,1951,Master,Together,39767.0,0,0,21-07-2013,18,0,3,11
5043,1951,Basic,Married,26997.0,0,0,05-11-2012,89,0,3,11
5267,1970,Graduation,Divorced,33986.0,1,0,14-03-2013,43,0,3,11
339,1972,PhD,Married,57091.0,0,1,23-11-2012,82,0,3,11
2516,1969,2n Cycle,Married,46831.0,1,1,08-06-2013,84,0,3,11
9010,1972,Master,Married,83151.0,0,0,10-02-2013,80,0,3,11
378,1971,Graduation,Married,52531.0,0,0,30-12-2012,68,0,3,11
4808,1956,Graduation,Married,15759.0,0,0,05-09-2013,12,0,3,11
5068,1971,Graduation,Single,22804.0,1,0,31-07-2013,75,0,3,11
7628,1973,2n Cycle,Married,43050.0,1,0,18-03-2014,10,0,3,11
7128,1977,PhD,Single,42997.0,1,1,07-12-2013,91,0,3,11
2811,1963,PhD,Single,48918.0,1,1,12-04-2014,21,0,3,11
3551,1954,Master,Together,60033.0,0,1,29-03-2014,28,0,3,11
1663,1978,PhD,Together,34043.0,1,0,25-10-2013,97,0,3,11
5543,1966,Graduation,Together,57811.0,0,1,24-06-2013,49,0,3,11
1577,1946,Graduation,Married,78569.0,0,0,19-02-2014,14,0,3,11
10641,1978,Graduation,Single,7500.0,1,1,27-12-2012,5,0,3,11
5336,1971,Master,Together,157733.0,1,0,04-06-2013,37,0,3,11
6024,1953,Graduation,Together,94384.0,0,0,04-03-2013,62,0,3,11
1878,1985,2n Cycle,Married,23148.0,0,0,18-02-2014,83,0,3,11
3099,1970,Graduation,Divorced,44267.0,1,1,25-02-2013,48,0,3,11
6055,1979,Graduation,Married,71626.0,0,0,01-11-2012,94,0,3,11
5841,1966,Graduation,Together,60894.0,0,1,28-06-2013,61,0,3,11
3972,1976,Graduation,Together,50200.0,1,1,03-04-2013,70,0,3,11
4394,1965,PhD,Married,81051.0,0,0,23-05-2014,43,0,3,11
5758,1982,Graduation,Married,65169.0,0,0,14-01-2014,23,0,3,11
6658,1972,Graduation,Together,59868.0,0,1,22-07-2013,37,0,3,11
4603,1960,PhD,Married,65695.0,0,1,31-01-2014,50,0,3,11
8427,1956,Master,Single,64857.0,0,0,23-11-2012,78,0,3,11
10260,1965,Master,Together,45143.0,0,1,26-08-2013,74,0,3,11
7143,1955,2n Cycle,Together,74805.0,0,1,06-11-2013,14,0,3,11
8789,1989,2n Cycle,Married,59060.0,1,0,11-01-2014,77,0,3,11
6197,1962,PhD,Single,27238.0,1,1,20-04-2013,39,0,3,11
4554,1965,Graduation,Together,47009.0,0,1,01-10-2013,89,0,3,11
4937,1973,2n Cycle,Married,46094.0,1,1,10-06-2014,62,0,3,11
1920,1972,Graduation,Married,40321.0,1,1,29-07-2013,59,0,3,11
8749,1984,Graduation,Together,37235.0,1,0,01-02-2014,68,0,3,11
1650,1960,Master,Married,81843.0,0,0,22-04-2013,13,0,3,11
10377,1958,Master,Together,46692.0,0,1,06-06-2013,37,0,3,11
9206,1968,Graduation,Together,77382.0,0,1,07-01-2014,36,0,3,11
10971,1977,Graduation,Single,37774.0,2,0,03-09-2012,28,1,3,11
6398,1974,Basic,Married,18393.0,1,0,29-03-2014,2,0,3,11
9212,1962,Master,Married,72828.0,0,1,14-02-2013,17,0,3,11
7937,1982,Graduation,Married,24711.0,0,0,18-04-2014,86,0,3,11
839,1975,PhD,Married,45503.0,1,0,25-09-2013,54,0,3,11
4246,1982,Master,Single,6560.0,0,0,12-12-2013,2,0,3,11
158,1945,PhD,Together,71604.0,0,0,17-11-2013,3,0,3,11
4832,1979,Graduation,Married,27244.0,1,0,07-03-2014,84,0,3,11
5621,1969,Graduation,Married,48752.0,1,1,12-12-2012,8,0,3,11
1945,1962,Graduation,Married,71434.0,0,1,18-09-2013,4,0,3,11
5147,1948,Graduation,Single,90842.0,0,0,29-07-2013,57,0,3,11
2535,1978,Master,Married,88097.0,1,0,18-08-2012,24,0,3,11
11039,1975,Graduation,Married,51948.0,0,1,17-09-2013,51,0,3,11
9495,1982,Graduation,Together,71853.0,0,0,08-05-2013,29,0,3,11
9635,1983,Master,Married,35876.0,0,0,20-04-2014,13,0,3,11
2173,1952,Graduation,Widow,40049.0,0,1,16-10-2013,23,0,3,11
942,1982,Graduation,Single,39660.0,1,0,08-08-2012,36,0,3,11
9386,1962,Graduation,Together,50127.0,0,1,29-05-2014,88,0,3,11
5510,1977,Master,Married,43263.0,0,1,21-11-2012,2,0,3,11
873,1949,Master,Married,62845.0,1,1,01-10-2012,3,0,3,11
2253,1990,Graduation,Married,18929.0,0,0,16-02-2013,15,0,3,11
5181,1982,Basic,Single,24367.0,1,0,20-03-2013,58,0,3,11
979,1975,Graduation,Single,33249.0,1,0,20-02-2013,11,0,3,11
10390,1959,2n Cycle,Married,26887.0,0,1,10-02-2013,27,0,3,11
4698,1983,PhD,Married,50150.0,0,0,20-06-2013,32,0,3,11
7793,1976,Graduation,Together,62061.0,0,1,31-08-2013,12,0,3,11
1745,1962,PhD,Divorced,85696.0,0,0,03-05-2013,88,0,3,11
10590,1956,PhD,Together,76542.0,0,0,30-03-2013,91,0,3,11
5080,1993,Graduation,Single,70515.0,0,0,21-10-2013,12,0,3,11
8369,1987,Graduation,Together,18227.0,1,0,08-11-2012,21,0,3,11
5232,1965,Graduation,Married,69139.0,0,1,27-01-2014,23,0,3,11
2407,1982,Graduation,Married,69109.0,0,0,09-11-2012,10,0,3,11
3834,1962,Graduation,Single,69627.0,0,1,17-03-2013,35,0,3,11
7912,1978,Graduation,Married,38136.0,1,0,22-04-2013,69,0,3,11
7712,1946,PhD,Single,62159.0,0,0,28-04-2014,68,0,3,11
1065,1963,Graduation,Single,80695.0,0,0,29-12-2013,85,0,3,11
7275,1971,Master,Single,33316.0,1,1,04-10-2013,34,0,3,11
1343,1968,Graduation,Together,58554.0,1,1,26-09-2012,55,0,3,11
1384,1992,Basic,Married,17256.0,1,0,23-11-2013,10,0,3,11
9967,1974,Graduation,Divorced,53034.0,1,1,30-05-2013,30,0,3,11
6181,1950,2n Cycle,Together,52203.0,0,0,31-07-2012,36,0,3,11
10507,1977,2n Cycle,Divorced,59601.0,0,1,25-07-2013,14,0,3,11
2674,1958,Master,Single,75154.0,0,1,04-09-2012,79,0,3,11
2698,1976,Graduation,Single,47025.0,0,1,07-11-2013,52,0,3,11
3231,1973,Graduation,Married,37971.0,1,0,25-11-2013,97,0,3,11
4096,1968,Master,Divorced,41335.0,1,0,26-12-2013,24,0,3,11
10476,1958,Graduation,Married,67267.0,0,1,13-05-2014,0,0,3,11
5948,1975,Graduation,Single,57338.0,0,1,29-04-2014,96,0,3,11
9140,1960,2n Cycle,Together,50523.0,1,1,25-12-2013,89,0,3,11
10258,1965,Master,Single,35791.0,2,1,06-05-2013,94,0,3,11
5675,1960,PhD,Divorced,50611.0,0,1,04-10-2012,98,0,3,11
4743,1969,PhD,Married,56242.0,0,1,03-03-2013,72,0,3,11
8805,1960,Graduation,Single,48904.0,0,1,02-12-2012,1,0,3,11
1542,1975,Graduation,Single,56243.0,1,2,30-12-2013,26,0,3,11
6770,1985,Graduation,Married,21355.0,1,0,20-08-2013,5,0,3,11
8773,1971,Master,Together,57420.0,0,1,25-06-2013,22,0,3,11
10475,1970,Master,Together,,0,1,01-04-2013,39,0,3,11
10420,1955,Master,Divorced,46390.0,0,1,05-05-2014,56,0,3,11
7514,1956,2n Cycle,Together,54342.0,1,1,03-07-2013,74,0,3,11
2902,1958,Graduation,Together,,1,1,03-09-2012,87,0,3,11
4345,1964,2n Cycle,Single,,1,1,12-01-2014,49,0,3,11
793,1973,Graduation,Married,20895.0,1,0,06-10-2012,24,0,3,11
10909,1948,Graduation,Married,92344.0,0,0,15-01-2014,9,0,3,11
3769,1972,PhD,Together,,1,0,02-03-2014,17,0,3,11
8702,1976,2n Cycle,Together,26907.0,1,1,20-08-2013,10,0,3,11
4791,1980,Graduation,Together,44964.0,1,1,16-12-2012,35,0,3,11
2963,1979,Graduation,Together,75507.0,0,0,02-05-2014,56,0,3,11
8216,1972,Master,Married,53761.0,1,1,11-10-2013,7,0,3,11
8140,1973,Graduation,Together,22682.0,1,0,03-10-2013,51,0,3,11
10146,1972,PhD,Together,38887.0,1,0,02-03-2014,17,0,3,11
5289,1975,2n Cycle,Single,41658.0,1,1,09-11-2012,30,0,3,11
2587,1972,PhD,Married,29791.0,1,0,15-05-2014,21,0,3,11
4405,1956,Master,Married,63915.0,0,2,30-07-2013,2,0,3,11
8663,1974,Graduation,Divorced,39996.0,1,1,22-05-2014,85,0,3,11
2589,1972,Graduation,Divorced,26759.0,1,0,07-02-2014,65,0,3,11
3421,1968,Master,Divorced,63841.0,0,1,21-04-2013,64,0,3,11
10490,1969,PhD,Married,51039.0,1,1,10-12-2012,11,0,3,11
4094,1961,Graduation,Married,60544.0,1,1,25-08-2012,92,0,3,11
9958,1972,Graduation,Married,65685.0,0,1,29-03-2014,54,0,3,11
2534,1953,Graduation,Married,37716.0,0,1,21-04-2014,4,0,3,11
4188,1957,Graduation,Single,36864.0,0,1,13-08-2012,53,0,3,11
6613,1970,Master,Married,44511.0,1,0,12-10-2012,39,0,3,11
10827,1967,PhD,Married,36947.0,1,1,07-08-2012,49,0,3,11
5491,1951,Master,Together,47352.0,0,1,11-04-2013,70,0,3,11
8402,1953,Master,Married,67087.0,0,1,17-12-2013,40,0,3,11
8783,1950,Graduation,Married,57045.0,0,1,08-09-2012,40,0,3,11
10010,1953,PhD,Divorced,36957.0,1,1,06-09-2012,43,0,3,11
618,1977,PhD,Married,69389.0,0,1,28-09-2012,17,0,3,11
9121,1972,Graduation,Married,80134.0,1,0,20-05-2013,40,0,3,11
361,1969,Master,Married,43142.0,1,1,18-02-2014,84,0,3,11
4310,1944,Graduation,Married,80589.0,0,0,22-01-2014,25,0,3,11
2678,1990,Graduation,Single,34412.0,1,0,13-02-2013,62,0,3,11
6376,1979,Graduation,Single,57537.0,1,0,10-06-2013,83,0,3,11
524,1966,Basic,Together,22634.0,0,0,16-01-2013,47,0,3,11
10341,1948,Graduation,Together,51315.0,0,0,23-02-2014,45,0,3,11
5654,1972,Graduation,Married,36026.0,2,1,16-03-2014,34,0,3,11
4098,1973,Graduation,Married,24639.0,1,1,28-01-2014,3,0,3,11
5824,1972,PhD,Together,34578.0,2,1,11-04-2014,1,0,3,11
7000,1972,2n Cycle,Single,65704.0,0,0,13-10-2013,18,0,3,11
2561,1966,Graduation,Single,63810.0,0,1,11-11-2012,45,0,3,11
5229,1969,PhD,Together,54132.0,0,1,16-02-2014,81,0,3,11
4086,1959,Graduation,Married,18690.0,0,0,28-12-2012,77,0,3,11
2428,1970,Graduation,Married,28164.0,1,0,04-05-2013,23,0,3,11
8254,1974,PhD,Married,34596.0,1,0,13-04-2013,48,0,3,11
2836,1972,PhD,Married,43269.0,1,0,16-09-2013,61,0,3,11
8418,1958,2n Cycle,Single,38741.0,1,1,30-03-2014,60,0,3,11
1362,1972,Graduation,Single,31907.0,0,0,04-03-2013,75,0,3,11
7152,1983,Master,Married,27100.0,1,0,05-04-2013,64,0,3,11
10033,1973,2n Cycle,Divorced,31163.0,1,0,13-02-2014,54,0,3,11
9349,1985,Graduation,Married,92533.0,0,0,19-12-2013,84,0,3,11
274,1973,Graduation,Single,34853.0,1,1,23-12-2013,75,0,3,11
3388,1967,Graduation,Divorced,70844.0,1,1,30-10-2013,16,0,3,11
922,1979,2n Cycle,Married,31086.0,1,1,04-05-2013,79,0,3,11
8588,1961,Graduation,Married,60544.0,1,1,25-08-2012,92,0,3,11
2518,1986,2n Cycle,Together,20491.0,0,0,25-01-2013,16,0,3,11
574,1964,Graduation,Married,42523.0,0,0,23-04-2014,96,0,3,11
3220,1983,Graduation,Married,39922.0,1,0,14-02-2013,30,0,3,11
5967,1952,Graduation,Together,33402.0,1,1,18-07-2013,60,0,3,11
1183,1949,Master,Married,36408.0,1,1,21-09-2013,11,0,3,11
6856,1979,Graduation,Together,21645.0,1,0,03-09-2012,75,0,3,11
4530,1948,Master,Widow,78427.0,0,0,24-10-2012,36,0,3,11
1553,1946,Graduation,Together,82657.0,0,0,27-09-2013,71,0,3,11
4682,1958,Graduation,Married,51876.0,0,0,15-10-2013,88,0,3,11
8204,1971,2n Cycle,Married,78041.0,0,0,16-12-2012,93,0,3,11
5221,1957,Graduation,Married,52852.0,0,1,01-12-2012,93,0,3,11
1232,1982,PhD,Together,70038.0,0,0,25-10-2013,54,0,3,11
1927,1973,2n Cycle,Together,69401.0,0,1,23-03-2014,41,0,3,11
5788,1972,Graduation,Together,46053.0,1,0,17-02-2013,46,0,3,11
6652,1965,Graduation,Married,77343.0,0,0,09-06-2014,28,0,3,11
6246,1953,Graduation,Single,73892.0,0,0,13-11-2013,40,0,3,11
5975,1967,PhD,Single,40304.0,1,0,30-09-2013,82,0,3,11
6875,1965,PhD,Together,32727.0,0,0,28-08-2012,38,0,3,11
4399,1969,Graduation,Together,68695.0,0,0,25-06-2014,3,0,3,11
4042,1971,Graduation,Divorced,43300.0,0,1,13-10-2012,87,0,3,11
2157,1972,Graduation,Together,26290.0,1,1,12-01-2013,49,0,3,11
10133,1970,Graduation,Single,93790.0,0,0,12-02-2014,16,0,3,11
2525,1974,PhD,Married,38410.0,0,0,14-09-2012,65,0,3,11
8233,1950,Master,Widow,64866.0,0,1,26-01-2014,9,0,3,11
9483,1959,Graduation,Together,57957.0,0,1,19-08-2013,24,1,3,11
2945,1955,PhD,Together,46015.0,1,1,13-04-2014,25,0,3,11
10403,1978,Graduation,Together,16531.0,1,0,18-06-2014,43,0,3,11
5074,1986,Master,Married,28072.0,1,0,08-07-2013,10,0,3,11
10524,1963,Master,Divorced,49476.0,0,1,20-06-2013,29,0,3,11
4690,1953,Graduation,Married,50725.0,0,1,13-02-2013,45,0,3,11
7521,1952,Graduation,Together,83844.0,0,0,12-05-2013,57,0,3,11
7196,1950,PhD,Married,41145.0,1,1,08-02-2014,20,0,3,11
4406,1970,Graduation,Together,67419.0,0,1,16-01-2013,29,0,3,11
9672,1970,2n Cycle,Married,23162.0,1,1,21-12-2013,82,0,3,11
4864,1977,Graduation,Married,34380.0,1,0,02-05-2013,68,0,3,11
4706,1966,Graduation,Single,34704.0,0,1,27-04-2013,65,0,3,11
4070,1969,PhD,Married,94871.0,0,2,01-09-2012,99,0,3,11
